#PATH-POINTS-START Path
70.814,76.835,120
71.298,74.894,120
71.782,72.954,120
72.266,71.013,120
72.75,69.073,120
73.234,67.132,120
73.718,65.192,120
74.202,63.251,120
74.686,61.31,120
75.17,59.37,120
75.654,57.429,120
76.138,55.489,120
76.622,53.548,120
77.106,51.608,120
77.59,49.667,120
78.074,47.726,120
78.558,45.786,120
79.041,43.845,120
79.525,41.905,120
80.009,39.964,120
80.493,38.024,120
80.977,36.083,120
81.461,34.143,120
81.945,32.202,120
82.429,30.261,120
82.913,28.321,120
83.397,26.38,120
83.881,24.44,120
84.365,22.499,120
84.849,20.559,120
85.333,18.618,120
85.817,16.677,120
86.301,14.737,120
86.785,12.796,120
87.269,10.856,120
87.753,8.915,120
88.237,6.975,120
88.721,5.034,120
89.205,3.094,120
89.689,1.153,120
90.173,-0.788,120
90.657,-2.728,120
91.141,-4.669,120
91.624,-6.609,120
92.108,-8.55,120
92.592,-10.49,120
93.076,-12.431,120
93.56,-14.372,120
94.044,-16.312,120
94.528,-18.253,120
95.012,-20.193,120
95.496,-22.134,120
95.98,-24.074,120
96.464,-26.015,120
96.948,-27.955,120
97.432,-29.896,120
97.916,-31.837,120
98.4,-33.777,120
98.884,-35.718,120
99.368,-37.658,120
99.852,-39.599,120
100.336,-41.539,120
100.82,-43.48,120
101.304,-45.421,120
101.788,-47.361,120
102.272,-49.302,120
102.756,-51.242,120
103.24,-53.183,120
103.724,-55.123,120
104.208,-57.064,120
104.691,-59.004,120
105.175,-60.945,120,0
104.163,-61.675,120
102.164,-61.607,120
100.165,-61.539,120
98.166,-61.472,120
96.167,-61.404,120
94.168,-61.336,120
92.169,-61.268,120
90.171,-61.201,120
88.172,-61.133,120
86.173,-61.065,120
84.174,-60.997,120
82.175,-60.93,120
80.176,-60.862,120
78.178,-60.794,120
76.179,-60.726,120
74.18,-60.658,120
72.181,-60.591,120
70.182,-60.523,120
68.183,-60.455,120
66.184,-60.387,120
64.186,-60.32,120
62.187,-60.252,120
60.188,-60.184,120
60.77,-61.233,120,0
62.187,-62.644,120
63.605,-64.055,120
65.022,-65.466,120
66.44,-66.877,120
67.857,-68.288,120
69.275,-69.698,120
70.692,-71.109,120
72.11,-72.52,120
73.528,-73.931,120
74.945,-75.342,120
76.363,-76.753,120
77.78,-78.164,120
79.198,-79.574,120
80.615,-80.985,120
82.033,-82.396,120
83.451,-83.807,120
84.868,-85.218,120
86.286,-86.629,120
87.703,-88.04,120
89.121,-89.45,120
90.538,-90.861,120
91.956,-92.272,120
93.373,-93.683,120
94.791,-95.094,120
96.209,-96.505,120
97.626,-97.916,120
99.044,-99.326,120
100.461,-100.737,120
101.879,-102.148,120
103.296,-103.559,120
104.714,-104.97,120
106.132,-106.381,120
107.549,-107.792,120
108.967,-109.202,120
110.384,-110.613,120
111.802,-112.024,120
113.219,-113.435,120
114.637,-114.846,120
114.959,-115.147,120,0
113.566,-113.713,120
112.172,-112.278,120
110.779,-110.843,120
109.386,-109.408,120
107.993,-107.973,120
106.599,-106.538,120
105.206,-105.103,120
103.813,-103.669,120
102.419,-102.234,120
101.026,-100.799,120
99.633,-99.364,120
98.24,-97.929,120
96.846,-96.494,120
95.453,-95.059,120
94.06,-93.625,120
92.667,-92.19,120
91.273,-90.755,120
89.88,-89.32,120
88.487,-87.885,120
87.094,-86.45,120
85.7,-85.015,120
84.307,-83.581,120
82.914,-82.146,120
81.52,-80.711,120
80.127,-79.276,120
78.734,-77.841,120,0
79.193,-78.824,120
80.216,-80.543,120
81.239,-82.262,120
82.262,-83.98,120
83.285,-85.699,120
84.308,-87.417,120
85.331,-89.136,120
86.354,-90.855,120
87.377,-92.573,120
88.4,-94.292,120
89.423,-96.01,120
90.446,-97.729,120
91.469,-99.447,120
92.492,-101.166,120
93.515,-102.885,120
94.538,-104.603,120
95.561,-106.322,120
96.584,-108.04,120
97.607,-109.759,120
98.63,-111.478,120
99.653,-113.196,120
100.676,-114.915,120
101.699,-116.633,120
102.722,-118.352,120
103.745,-120.07,120
104.768,-121.789,120
105.791,-123.508,120
106.814,-125.226,120
107.837,-126.945,120
108.859,-128.663,120
109.882,-130.382,120
110.905,-132.101,120
111.928,-133.819,120
112.951,-135.538,120
113.974,-137.256,120
114.997,-138.975,120
116.02,-140.693,120
117.043,-142.412,120
118.066,-144.131,120
119.089,-145.849,120
120.277,-147.337,120,0
122.234,-147.753,120
124.19,-148.169,120
126.146,-148.585,120
128.103,-149,120
130.059,-149.416,120
132.015,-149.832,120
133.972,-150.248,120
135.928,-150.664,120
137.884,-151.08,120
139.84,-151.495,120
141.797,-151.911,120
143.753,-152.327,120
145.709,-152.743,120
147.666,-153.159,120
149.622,-153.575,120
151.578,-153.99,120
153.534,-154.406,120
154.619,-154.637,120,0
154.619,-154.637,0,0
#PATH-POINTS-START Path
154.825,-154.281,120,0
153.064,-153.333,120
151.303,-152.385,120
149.542,-151.436,120
147.781,-150.488,120
146.02,-149.54,120
144.259,-148.592,120
142.498,-147.644,120
140.738,-146.695,120
138.977,-145.747,120
137.216,-144.799,120
135.455,-143.851,120
133.694,-142.902,120
131.933,-141.954,120
130.172,-141.006,120
128.411,-140.058,120
126.65,-139.11,120
124.889,-138.161,120
123.128,-137.213,120
121.367,-136.265,120
119.606,-135.317,120
117.845,-134.369,120
116.084,-133.42,120
114.323,-132.472,120
112.563,-131.524,120
110.802,-130.576,120
109.041,-129.628,120
107.28,-128.679,120
105.519,-127.731,120
103.758,-126.783,120
101.997,-125.835,120
100.236,-124.886,120
98.475,-123.938,120
96.714,-122.99,120
94.953,-122.042,120
93.192,-121.094,120
91.431,-120.145,120
89.67,-119.197,120
87.909,-118.249,120
86.149,-117.301,120
84.388,-116.353,120
82.627,-115.404,120
80.866,-114.456,120
79.105,-113.508,120
77.344,-112.56,120
75.583,-111.611,120
73.822,-110.663,120
72.061,-109.715,120
71.673,-108.71,120,0
73.349,-107.619,120
75.025,-106.528,120
76.702,-105.437,120
78.378,-104.345,120
80.054,-103.254,120
81.73,-102.163,120
83.406,-101.072,120
85.082,-99.981,120
86.759,-98.89,120
88.435,-97.799,120
90.111,-96.708,120
91.787,-95.617,120
93.463,-94.526,120
95.139,-93.435,120
96.816,-92.343,120
98.492,-91.252,120
100.168,-90.161,120
101.844,-89.07,120
103.52,-87.979,120
105.196,-86.888,120
106.873,-85.797,120
108.549,-84.706,120
110.225,-83.615,120
111.901,-82.524,120
113.577,-81.433,120
115.253,-80.341,120
116.93,-79.25,120
118.606,-78.159,120
120.282,-77.068,120
121.958,-75.977,120
123.634,-74.886,120
125.31,-73.795,120
126.987,-72.704,120
128.663,-71.613,120
130.339,-70.522,120
132.015,-69.431,120
133.691,-68.34,120
135.367,-67.248,120
137.044,-66.157,120
138.72,-65.066,120
140.396,-63.975,120
141.593,-62.696,120,354.7000000000004
141.106,-60.756,120
140.619,-58.816,120
140.132,-56.876,120
139.645,-54.937,120
139.159,-52.997,120
138.672,-51.057,120
138.185,-49.117,120
137.698,-47.177,120
137.211,-45.237,120
136.724,-43.298,120
136.237,-41.358,120
135.751,-39.418,120
135.264,-37.478,120
134.777,-35.538,120
134.29,-33.598,120
133.803,-31.659,120
133.316,-29.719,120
132.83,-27.779,120
132.343,-25.839,120
131.856,-23.899,120
131.369,-21.959,120
130.882,-20.02,120
130.395,-18.08,120
130.178,-16.282,120,0
132.054,-15.587,120
133.929,-14.893,120
135.805,-14.198,120
137.68,-13.503,120
139.556,-12.809,120
141.431,-12.114,120
143.307,-11.42,120
144.423,-10.234,120,358.09999999999985
144.287,-8.239,120
144.151,-6.244,120
144.015,-4.248,120
143.878,-2.253,120
143.742,-0.258,120
143.606,1.738,120
143.469,3.733,120
143.333,5.729,120
143.197,7.724,120
143.061,9.719,120
142.924,11.715,120
142.788,13.71,120
142.652,15.705,120
142.516,17.701,120
142.379,19.696,120
142.243,21.691,120
142.107,23.687,120
141.97,25.682,120
141.834,27.677,120
141.698,29.673,120
141.562,31.668,120
141.425,33.663,120
141.289,35.659,120
141.153,37.654,120
141.017,39.65,120
140.88,41.645,120
140.744,43.64,120
140.608,45.636,120
140.472,47.631,120
140.335,49.626,120
140.199,51.622,120
140.063,53.617,120
139.926,55.612,120
139.79,57.608,120
139.654,59.603,120
139.518,61.598,120
139.381,63.594,120
139.245,65.589,120
139.109,67.584,120
138.973,69.58,120
138.836,71.575,120
138.7,73.571,120
138.564,75.566,120
138.428,77.561,120
138.291,79.557,120
138.155,81.552,120
138.019,83.547,120
137.882,85.543,120
137.746,87.538,120
137.61,89.533,120
137.474,91.529,120
137.337,93.524,120
137.201,95.519,120
137.065,97.515,120
136.929,99.51,120
136.792,101.505,120
136.656,103.501,120
136.52,105.496,120
136.384,107.492,120
136.247,109.487,120
136.111,111.482,120
135.975,113.478,120
135.838,115.473,120
135.702,117.468,120
135.566,119.464,120
135.43,121.459,120
135.293,123.454,120
135.157,125.45,120
135.021,127.445,120
134.885,129.44,120
134.748,131.436,120
134.612,133.431,120
134.476,135.426,120
134.339,137.422,120,0
134.728,139.164,120
136.374,140.3,120
138.02,141.435,120
139.667,142.571,120
141.313,143.706,120
142.96,144.842,120
144.606,145.977,120
146.253,147.112,120
147.899,148.248,120
149.545,149.383,120
151.192,150.519,120
152.838,151.654,120
154.485,152.79,120
155.437,153.446,120,0
155.437,153.446,0,0
